"Group1","Group2","wasserstein","perm_p","effect_size","ks_stat","ks_adj_p","ComparisonType","Dimension","Dataset"
"SRA716608","SRA742961",0.000272197336140526,2.52287874528034,3.04054468702017,0,0.0491424640031451,"sra_comparison","dimension_0","Raw"
"SRA716608","SRA760933",0.00028080154225824,0.795880017344075,18.1702388631694,0,1,"sra_comparison","dimension_0","Raw"
"SRA716608","SRA784242",0.000538174712933656,1.88605664769316,6.80438611220359,0,0.0310019841269841,"sra_comparison","dimension_0","Raw"
"SRA716608","SRA826293",0.00043662031975494,2.22184874961636,4.68400912099411,0,0.111000111000111,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA628554",0.000226482749167983,1.76955107862173,9.73752559292043,0,0.0586510263929619,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA645804",0.000201633255463343,16,5.60147004630035,0,0.00056974148549837,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA667709",0.000131456426006094,3,7.45363404871134,0,0.0181636545272909,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA703206",0.00327688290728661,2.39794000867204,6.24350184334653,0,0.0144483615557996,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA713577",0.000187587276811692,0.954677021213343,7.47122921974387,0,1,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA728025",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA742961",0.000106214489678328,1.14266750356873,1.56718016522976,0.109144469425068,0.000477903100146358,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA760933",0.00026225673275159,0.978810700930062,14.4360833285348,0,0.209205020920502,"sra_comparison","dimension_0","Raw"
"SRA728025","SRA826293",0.000184442543782195,3,7.8424493833478,0,0.00342794460441519,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA550660",3.53133651926786e-05,0.170053304058364,0.739017078453479,0.259637310505756,0.790722192936215,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA621638",1.39073205146104e-05,0.214670164989233,1.20532334116166,0.1249387366083,1,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA628554",2.49960548888167e-05,0.497572880015567,2.19369282054626,0.1249387366083,0.671140939597315,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA645804",2.35608562479938e-05,0.707743928643524,2.17438835925246,0.1249387366083,0.870016059889478,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA667709",0.000121827670359467,0.262807357295263,0.788594482615861,0,0.0119047619047619,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA703206",0.00347836960156578,1.48148606012211,13.3505291382212,0,0.0286286859433152,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA713577",1.38994174674738e-05,0,0.194606301629066,0,0.530503978779841,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA716608",0.000492399111760215,1.48148606012211,4.66059774725514,0,0.286286859433152,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA728025",0.000201486694279166,16,7.64903120999412,0,0.0874125874125874,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA740174",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA742961",0.000225436628056492,16,6.18810724485655,0,0.000422947436092642,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA749327",5.78668697204053e-06,0.421360790031928,1.19154037676497,0.1249387366083,1,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA760933",0.000463743427030756,0.714442690992226,21.9869545678943,0,0.4,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA779509",0.00142581946381723,2.30102999566398,7.73738223423885,0,0.00149656956324712,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA784242",4.57756011734412e-05,0.835647144215563,2.55164405853568,0.1249387366083,0.370096225018505,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA826293",5.59563095673941e-05,0.104577453960592,0.480642777784278,0.301029995663981,0.843108504398827,"sra_comparison","dimension_0","Raw"
"SRA740174","SRA850958",4.506697329551e-05,1.60205999132796,3.03114089865206,0.1249387366083,0.159795461808885,"sra_comparison","dimension_0","Raw"
"SRA742961","SRA742961",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA742961","SRA760933",0.000247125145443828,1.26760624017703,15.8241372543216,0,0.705882352941177,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA550660",3.58561675443247e-05,0.385102783966865,1.56891412343946,0.259637310505756,1,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA628554",2.44532525371706e-05,0.97469413473523,1.05956770672158,0,1,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA645804",2.70623468568129e-05,1.65757731917779,3.32312279274005,0.0457574905606751,0.895178724278031,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA667709",0.000122370472711114,1.42021640338319,1.28585066035733,0,0.114468864468864,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA703206",0.00347891240391743,1.48148606012211,14.2681279596316,0,0.0285714285714286,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA713577",1.47215899610074e-05,0.397940008672038,1.32950905123932,0,1,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA716608",0.000492941914111861,1.69897000433602,5.42967156779414,0,0.285714285714286,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA728025",0.000202029496630812,2.22184874961636,8.67991696023915,0,0.0992555831265508,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA742961",0.000225979430408138,16,7.25792274943278,0,0.000442914911616329,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA749327",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA760933",0.000464286229382402,0.703334809738469,23.0597293632754,0,0.373134328358209,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA784242",4.52327988217951e-05,1.50863830616573,1.43159001597022,0,0.460829493087558,"sra_comparison","dimension_0","Raw"
"SRA749327","SRA826293",5.63215943569207e-05,0.370590400897281,0.853684265101148,0.204119982655925,0.856929955290611,"sra_comparison","dimension_0","Raw"
"SRA760933","SRA760933",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA550660",0.00139050609862456,2.39794000867204,7.11774661911258,0.0362121726544447,0.00181928662133004,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA628554",0.00145081551870605,1.92081875395238,9.63472480926915,0,0.00928013957329918,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA645804",0.00142596602500141,16,6.02389964525879,0,3.40452149651914e-07,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA667709",0.00130399179345777,3,7.34318754641013,0,0.000169772138626421,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA703206",0.00206927960774804,1.35654732351381,5.68042897491843,0.119186407719209,0.358495216329457,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA713577",0.00141192004634976,0.818156412055227,7.55445589268851,0,0.272776868521549,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA716608",0.000933420352057019,0.795880017344075,3.30345660856317,0.167491087293764,0.184843842883532,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA728025",0.00122433276953807,0.749579997691106,2.31510976970493,0.0757207139381184,0.000113842715523111,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA742961",0.00120038283576074,1.76955107862173,2.88492877938753,0.0362121726544447,1.06796721156002e-06,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA749327",0.00142636226616888,3,8.61952193126043,0,0.00350862419827937,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA760933",0.00110035027210699,1.52287874528034,15.2120143519197,0,0.46339202965709,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA779509",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA784242",0.00147159506499068,16,10.0132675743979,0,0.000137144919802451,"sra_comparison","dimension_0","Raw"
"SRA779509","SRA826293",0.00137004067181196,16,7.83442797883016,0,1.2004090609949e-05,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA628554",2.07795462846245e-05,0.872895201635192,0.398027004920251,0,0.209643605870021,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA645804",4.56290399892642e-05,2.15490195998574,4.70442921064371,0,0.0254847193622704,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA667709",0.000167603271532909,3,2.69759096978516,0,0.0112841345068833,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA703206",0.00352414520273922,1.74472749489669,15.6632532613321,0,0.0285714285714286,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA713577",5.96750186409149e-05,0.694648630553376,2.71321313900053,0,0.3125,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA728025",0.000247262295452607,16,10.1058202044013,0,0.00451161741484322,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA742961",0.000271212229229933,16,8.68005910878055,0,0.000412796697626419,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA760933",0.000509519028204197,0.72584215073632,24.4745593919193,0,0.242718446601942,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA784242",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA784242","SRA826293",0.000101554393178716,1.13076828026902,2.27524520788083,0.0579919469776868,0.0789141414141414,"sra_comparison","dimension_0","Raw"
"SRA826293","SRA703206",0.00342259080956051,2.69897000433602,13.4712484041984,0,0.0202020202020202,"sra_comparison","dimension_0","Raw"
"SRA826293","SRA713577",4.31914821696307e-05,0,0.545991758221514,0.204119982655925,1,"sra_comparison","dimension_0","Raw"
"SRA826293","SRA742961",0.000175422467146219,16,6.40964010730853,0,0.000226612152847178,"sra_comparison","dimension_0","Raw"
"SRA826293","SRA760933",0.000418986178207384,0.978810700930062,22.2162580058118,0,0.317460317460317,"sra_comparison","dimension_0","Raw"
"SRA826293","SRA826293",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA550660",8.03803384881886e-05,2.39794000867204,3.4602886342404,0,0.309214594928881,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA628554",2.00709184066934e-05,1.39794000867204,0.84420401101506,0,0.103220478943022,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA645804",4.49204121113331e-05,16,5.18777867112001,0,0.0237857380714524,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA667709",0.000166894643654977,3,3.14301046675637,0,0.00256457602429166,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA703206",0.00352343657486129,2.69897000433602,16.0838756644455,0,0.0078064012490242,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA713577",5.89663907629838e-05,0.886056647693163,3.19100398907178,0,0.225326723749437,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA716608",0.000537466085055725,3,7.21262636319777,0,0.00845508658008658,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA728025",0.000246553667574676,3,10.5653643503876,0,0.000644516773549032,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA742961",0.000270503601352002,16,9.14932428900372,0,2.68049803653519e-05,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA749327",4.45241709438639e-05,2.69897000433602,1.89509993540056,0,0.205254515599343,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA760933",0.000508810400326266,0.924453038607469,24.9430381857192,0,0.174641983932937,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA779509",0.00147088643711274,16,10.4313754100452,0,4.42402967104681e-06,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA784242",3.81333103980794e-06,2.15490195998574,0.488874292116296,0,1,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA826293",0.000100845765300785,2.22184874961636,2.74498348684548,0.0579919469776868,0.155848640697126,"sra_comparison","dimension_0","Raw"
"SRA850958","SRA850958",0,0,0,16,1,"sra_comparison","dimension_0","Raw"
"SRA550660","SRA550660",0,0,0,16,1,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA628554",0.000638239608179056,0.0172766123314547,9.39597096825018,0.221848749616356,1,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA645804",0.000867557249334548,2.09691001300806,89.1331653992183,0,0.0666000666000666,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA667709",0.000817686182428286,1.82390874094432,93.5111854335281,0,1,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA703206",0.000659125268211013,1.20760831050175,48.7765196449994,0.0969100130080564,1,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA713577",0.000771163263027442,0.756961951313706,98.6228275533735,0,1,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA728025",0.00110818144103509,1.67778070526608,56.2456546705004,0,0.24975024975025,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA742961",0.000488736035159001,0.422508200162775,19.1853542706257,0.170696227168975,1,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA760933",0.00343766747667785,0.782516055786094,327.753974280317,0,1,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA784242",0.000635710320698613,0.0109953843014632,8.93864277588456,0.221848749616356,1,"sra_comparison","dimension_1","Raw"
"SRA550660","SRA826293",0.000630677898197716,0.539102157243452,20.6667995198656,0.1249387366083,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA550660",0.000690820794008498,1.43179827593301,50.4629679742993,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA621638",0,0,0,16,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA628554",9.53061317359954e-05,0.486782399932061,53.0552999185457,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA645804",0.000463947545893004,0.347753658996677,51.0012824913894,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA667709",0.000297583820197238,0.246416941107093,51.2091350266198,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA703206",4.97959920700752e-05,0,11.607438533456,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA713577",8.03424690189439e-05,0.467245621007502,48.7566289780248,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA716608",0.000222153334165375,0.619788758288394,34.5557476820248,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA728025",0.00138775966905047,0.296708621881339,39.3073435131052,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA742961",0.000225001127621838,0.856985199745905,34.3155248116619,0.1249387366083,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA749327",7.48415738871043e-05,0.847711655616944,42.127703404985,0.1249387366083,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA760933",0.00317786278740938,0.476253533188435,329.812955418851,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA779509",0.000487004258654507,0.07727454200674,25.3156410253246,0.0362121726544447,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA784242",9.27768442555516e-05,1.15490195998574,51.7187361412911,0,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA826293",6.01428958107822e-05,0.578396073130169,30.7479054553663,0.1249387366083,1,"sra_comparison","dimension_1","Raw"
"SRA621638","SRA850958",9.53073201540883e-05,1.56863623584101,53.0559269888419,0,1,"sra_comparison","dimension_1","Raw"
"SRA628554","SRA628554",0,0,0,16,1,"sra_comparison","dimension_1","Raw"
"SRA628554","SRA703206",0.000145102123806071,0.216811308924742,51.9064275532787,0,1,"sra_comparison","dimension_1","Raw"
"SRA628554","SRA713577",0.000175648600754939,0.473660722610156,101.076288457341,0,1,"sra_comparison","dimension_1","Raw"
"SRA628554","SRA742961",0.000241335963656759,0.326058001365912,22.5106137871751,0.0579919469776868,1,"sra_comparison","dimension_1","Raw"
"SRA628554","SRA760933",0.00327316891914538,0.47755576649368,328.112455767561,0,1,"sra_comparison","dimension_1","Raw"
"SRA628554","SRA826293",5.39119486035643e-05,0.462180904926726,22.7032843644316,0.0579919469776868,1,"sra_comparison","dimension_1","Raw"
"SRA645804","SRA628554",0.000559253677628999,1.18708664335714,93.0750871779574,0,1,"sra_comparison","dimension_1","Raw"
"SRA645804","SRA645804",0,0,0,16,1,"sra_comparison","dimension_1","Raw"
"SRA645804","SRA667709",0.000166363725695765,0.0172766123314547,13.7590465347016,0.0457574905606752,0.874125874125874,"sra_comparison","dimension_1","Raw"
"SRA645804","SRA703206",0.000414151553822928,0.476253533188435,45.8460215268783,0.0457574905606751,1,"sra_comparison","dimension_1","Raw"
"SRA645804","SRA713577",0.00038360507687406,0.0428718023231869,47.4671307411958,0,1,"sra_comparison","dimension_1","Raw"
"SRA645804","SRA742961",0.000404758607127264,2.69897000433602,71.9134934306063,0.11069829749369,0.208029956313709,"sra_comparison","dimension_1","Raw"
"SRA645804","SRA760933",0.00271391524151638,1.07572071393812,308.446842497492,0,1,"sra_comparison","dimension_1","Raw"
"SRA645804","SRA826293",0.000505341729025435,2.22184874961636,72.4218691096574,0.0457574905606751,0.205676676264912,"sra_comparison","dimension_1","Raw"
"SRA667709","SRA628554",0.000392889951933234,0.906578314837765,97.0297700090625,0,1,"sra_comparison","dimension_1","Raw"
"SRA667709","SRA667709",0,0,0,16,1,"sra_comparison","dimension_1","Raw"
