"evaluation_unit_id","execution_order","endpoint_id","population_id","label_axis","stack_id","homology_dimension","method_id","method_role","selected_k","metric_id","seed_mean","seed_median","seed_minimum","seed_maximum","seed_jackknife_se","completed_seeds","expected_seeds","status","representation_label","method_label","metric_label","endpoint_label","inference_performed","ranking_performed","biological_claim"
"mv10p_outcome_v1:ac0aede6f2a1ebe64fc273d3870c3f07702dcbdfb18dea080ba76b0a4b2eb9b0",233,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index",0.100637561800059,0.0968706354748603,0.0795405987404766,0.127441348072179,0.0098534340308435,5,5,"completed","Historical selected-fit data","Average linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:c70432daefcf57e8c4bbb072c519ba456c2ce6a21d3a60dd3c76ed2fa773c5f0",234,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max",0.167265284337559,0.165265621491027,0.156760497225569,0.186871216181265,0.00526730332268881,5,5,"completed","Historical selected-fit data","Average linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:3d18107d17dc0e0074a604919032786d5e00846d4f8cd46a520b6a13c621c8ae",235,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index",0.101743267063093,0.0822981499886863,0.0748501295822826,0.178127459927134,0.0192786465043378,5,5,"completed","Historical selected-fit data","Complete linkage","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:37ec3471758ea31b522790fefab909236f3a83a13ec33d574c8cf35fc70dedc5",236,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max",0.190037787183361,0.186745302709616,0.160043059160082,0.252429383586891,0.0166936481715857,5,5,"completed","Historical selected-fit data","Complete linkage","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:4fd33528921fb68c294ec13530b20c0d1fc4d0f2dd178f38ea39824c0aed5e7c",237,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index",0.084665834647067,0.0835473032175483,0.0791577115046448,0.0902047490303736,0.00222807229096675,5,5,"completed","Historical selected-fit data","DIANA","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:5fe657b045de3a351e6ef01a4d8e5424088208573c94d4cd3e1851600cf0894f",238,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max",0.190394787971595,0.188195947153796,0.186975416657276,0.195218898330423,0.00166137500553332,5,5,"completed","Historical selected-fit data","DIANA","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:04241390637882f4293b82da4fe59680c83b270c83cbba8a844004391201ea35",239,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index",0.00644520369071731,0.00694037586191355,-0.00319978367659652,0.0146046745444424,0.00283141600940072,5,5,"completed","Historical selected-fit data","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a41d279a462b64580dad174045720e89a91e74e758fdc8b0db2871eb8bcf68a4",240,"primary90_context_restriction__tissue","primary90_context_restriction","tissue","existing_selectedfit_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max",0.0169002152486851,0.0149928806954238,0.00898689138741485,0.0305355427697391,0.00360178168712344,5,5,"completed","Historical selected-fit data","Single linkage (diagnostic)","Normalized mutual information","Primary 90: tissue",FALSE,FALSE,FALSE
"mv10p_outcome_v1:32d2b8b50a0c3a996f44c3a2343e1bbee677071de894da9bb68f138a5044a605",241,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index",0.103354988707374,0.10371277331586,0.0959088520769395,0.111496630489406,0.00276180067946309,5,5,"completed","All-QC SCT data","PAM (primary)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:38166b0d434b58b28b3a4c387441b27158f92bda520940ecc8e908f46ae94276",242,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max",0.159544398477475,0.160543241929889,0.152988990891656,0.166496635217342,0.00224246687107375,5,5,"completed","All-QC SCT data","PAM (primary)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:09a1235c15afd0917e335aa946c2d5338943190db13fede9cb2a41e39d34677e",243,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index",0.10371277331586,0.10371277331586,0.10371277331586,0.10371277331586,0,5,5,"completed","All-QC SCT data","Average linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:19ff747a97c12409f8fcbccd1d6bedc955e26fab8212b5f6a5a04d5c9f337ff4",244,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max",0.166496635217342,0.166496635217342,0.166496635217342,0.166496635217342,0,5,5,"completed","All-QC SCT data","Average linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:e7f9637feedb2928fa9e1d5db80049da4beaee199ed188f734319dc62ee89c93",245,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index",0.0782522128249887,0.101964391456642,0.036372158425123,0.10371277331586,0.0153059820413971,5,5,"completed","All-QC SCT data","Complete linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:e17bb008bec9b4675b29afc59265a86f4777d7eb04e5910da9d3a6fd70ea5aaf",246,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max",0.151003897012947,0.153438271324319,0.124230411931142,0.166496635217342,0.00789610578719682,5,5,"completed","All-QC SCT data","Complete linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:b75f4c092c52045eda3c2b4e35c20c3edf975655a04926c6b4e8924ece061134",247,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index",0.105436391918045,0.106710151315488,0.0958329537668181,0.111496630489406,0.00273395645916294,5,5,"completed","All-QC SCT data","DIANA","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:e7686ca5624431f242c27aef80818b0d0bce12d82ddeafc16bfe80a360278542",248,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max",0.163114092850843,0.164110428984958,0.156936778181321,0.167483379940704,0.00195311852188993,5,5,"completed","All-QC SCT data","DIANA","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:65e07e3cd2ad70772b9c800bdb6007fc551d9c799dc0117f6b3c6f38fb73bfc6",249,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index",0.0154997452363079,0.0154997452363079,0.0154997452363079,0.0154997452363079,0,5,5,"completed","All-QC SCT data","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:3616663b5691a772358bf2c45270633ac00626c910e62170caa5dcab61c9f34c",250,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max",0.0580413767581679,0.0580413767581679,0.0580413767581679,0.0580413767581679,0,5,5,"completed","All-QC SCT data","Single linkage (diagnostic)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:0b54550b9319052c5144f193dc5153fb98d3bee28d1712e509cd8ff8cb5da444",251,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index",0.151003318519666,0.136413413668995,0.133695595930738,0.178067953504101,0.00970291444251136,5,5,"completed","All-QC SCT data","PAM (primary)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:de63ead24b00eca45a20a5e66f6c3e76d0e92c5ad91e5716955c06268bc9647f",252,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max",0.251055089793054,0.253656650497935,0.235515706020561,0.265247074876404,0.00510690733417103,5,5,"completed","All-QC SCT data","PAM (primary)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:9fc68115ef3e5882ea7c1309f6e8bed2ba0b3b7b9521a1055c4a1cd1ca67f8e9",253,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index",0.137350181569011,0.151792741637141,0.0610193096015162,0.169947101155066,0.019408952001485,5,5,"completed","All-QC SCT data","Average linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:365faa901154f820595f8ca1eb641e094a4e5970c5616d55a932ea2ed2c4c79e",254,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max",0.228949848101265,0.234714732396599,0.198488184609644,0.246547764966975,0.0082249558818905,5,5,"completed","All-QC SCT data","Average linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:3784c9491fd69749c4eef10a2b9d8c9e47d9ff7bc91faf969b630949cfdcbc5e",255,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index",0.085271872734217,0.0637739689739467,0.0504096763428539,0.167957629074867,0.0213388746637058,5,5,"completed","All-QC SCT data","Complete linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:6abedfeca4ff3708091473c975f4befdc63cebc10e402fd1b93c550588ac44ff",256,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max",0.197273601760786,0.183576317112478,0.171097809761519,0.249920581117471,0.0138593742077539,5,5,"completed","All-QC SCT data","Complete linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:cd2fe4162babcdc13aef97c9a7930459587496d6ef34ade67fe426f918c6cbed",257,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index",0.0624814226776734,0.0635933114455273,0.0578597237451155,0.0679003396976025,0.00191109983343648,5,5,"completed","All-QC SCT data","DIANA","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:7e851f1c58218ee2f319d51d4cdbe166ba56195c58863da71b11a5575ef86a66",258,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max",0.207020033829571,0.206805298364907,0.199349188456165,0.213305289823702,0.00238490666553817,5,5,"completed","All-QC SCT data","DIANA","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:ae9b359b8f2186ce65e6d288dfea01c78b34053ba8df8bab5ed8f3110dd61f53",259,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index",0.0041147726503281,0.00544836869431447,0.000833279917953985,0.00544836869431447,0.000911619867326742,5,5,"completed","All-QC SCT data","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:83d1e54e104e4bf4b25d14e062788d0b836659fecee6446082d457a892675f7e",260,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_data_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max",0.0181837345493135,0.0192611104596587,0.01051876515574,0.0226165762118512,0.00202341366959558,5,5,"completed","All-QC SCT data","Single linkage (diagnostic)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:33f40783093255d84f601bd5907f7b4e4e6ea4873ab3cac2d8c7e5e59a458863",261,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index",0.0987906988721958,0.101262922167539,0.0886434302058399,0.101964391456642,0.00254342808571429,5,5,"completed","All-QC Pearson residual (primary)","PAM (primary)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:4cc377a6dc3f605192f5d4145907bb1cb50f7f7617ac6f41cd4d2f690191d74e",262,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max",0.155311329545203,0.154257657682666,0.15269113444393,0.158084792137551,0.00115905529125587,5,5,"completed","All-QC Pearson residual (primary)","PAM (primary)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:7bdacd915a710faa4fbfe4c362bc5910621077ef379398e0ec24f9e63f48e129",263,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index",0.0996976465893379,0.10371277331586,0.0920344222090003,0.106229686352247,0.00315499873953451,5,5,"completed","All-QC Pearson residual (primary)","Average linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:24b043674002c3095d33f334b4bc048a63b2a00580df3e6dd821e7fbbd56bec8",264,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max",0.163343086802956,0.160047741604905,0.156946559521746,0.176277938149039,0.00367386492293869,5,5,"completed","All-QC Pearson residual (primary)","Average linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:d026287c3f04a4721141356a632e7b5dcc6b71bdc818230da1099121b01dc358",265,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index",0.0841135337983199,0.0920344222090003,0.0533530623212016,0.104476928860582,0.0102492536800639,5,5,"completed","All-QC Pearson residual (primary)","Complete linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:612cf9b3b48d5500bea72ab8046b955620c34f0dd4a53602e451f631484c7fa3",266,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max",0.155475981077062,0.166496635217342,0.10474616996471,0.176277938149039,0.0131032216266464,5,5,"completed","All-QC Pearson residual (primary)","Complete linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:4fe6c53b510a911bc61ef57f6972878bf4345f7fd5ca1ee8e7f0b7066198ba98",267,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index",0.0999044851565686,0.100819828363419,0.0886434302058399,0.111496630489406,0.0036574456749794,5,5,"completed","All-QC Pearson residual (primary)","DIANA","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:0823b99953c7cb2814326858e317cd98a50c711af8500f98c2c09a9f912df9b8",268,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max",0.155783996542659,0.154257657682666,0.15269113444393,0.160543241929889,0.00139279297635071,5,5,"completed","All-QC Pearson residual (primary)","DIANA","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:4837f6db41c9270ccaa7aaa8e4a7fd9e4223da22f17474bc1dd949b3e965fb5f",269,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index",0.00213714288931351,0.000833279917953985,0.000833279917953985,0.00544836869431447,0.000906223706892869,5,5,"completed","All-QC Pearson residual (primary)","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:76be0c9614eb35676796431a63b61d1e66c4bb098b5964d411340e3a25ec61df",270,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max",0.0144648604656848,0.01051876515574,0.01051876515574,0.0215068964015454,0.00244243002675769,5,5,"completed","All-QC Pearson residual (primary)","Single linkage (diagnostic)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:aa71e92f0402438ff90ec18e1e60128a50fb84385a5ddc664fb2dffe622aa864",271,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index",0.197064739281094,0.197374839597697,0.164528109488796,0.231748539385012,0.011590657465732,5,5,"completed","All-QC Pearson residual (primary)","PAM (primary)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:aab95891c05370e0a3870dfd351764b03b2592624e9a94616bcd09c389233410",272,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","pam_dissimilarity_v1","primary",3,"normalized_mutual_information_max",0.269623523461203,0.265923462007207,0.259086037007642,0.293337683742002,0.00607197456127031,5,5,"completed","All-QC Pearson residual (primary)","PAM (primary)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:39164d27285441ef8caa7dd9a820f24bbc9b5077dbf828226183f2af37122547",273,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","hclust_average_v1","sensitivity",3,"adjusted_rand_index",0.0968764457365093,0.0733291147285493,0.0435679063743685,0.217767413059853,0.0311437715051185,5,5,"completed","All-QC Pearson residual (primary)","Average linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:8f9bbed6beaeb839826e9e5085ff38a1cec7350fee3bb23573d0af2fc4709495",274,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","hclust_average_v1","sensitivity",3,"normalized_mutual_information_max",0.170233670693062,0.15734322698172,0.128954899883054,0.27355612750082,0.0264832628060238,5,5,"completed","All-QC Pearson residual (primary)","Average linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:0064b837d51266483b4e083dabc9b9e253b6a4caad3dacafd294a71640558a60",275,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","hclust_complete_v1","sensitivity",3,"adjusted_rand_index",0.154307965940892,0.178151976040871,0.085374218895956,0.184406122571546,0.0186365833712198,5,5,"completed","All-QC Pearson residual (primary)","Complete linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a49886a11e16a9c6d7dac102434887f5b9a67f61a068cb2f632a45c0153c3d27",276,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","hclust_complete_v1","sensitivity",3,"normalized_mutual_information_max",0.252462723809844,0.254562921037918,0.223579196128537,0.273089419019707,0.00824080495411367,5,5,"completed","All-QC Pearson residual (primary)","Complete linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a48004774ee24a4d4a6dcc04751fbeb22d79409221c59bf6c801fe36c91d4ba0",277,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"adjusted_rand_index",0.059075420900397,0.0562485764010276,0.0451262127251008,0.0831103352792684,0.00644000574708466,5,5,"completed","All-QC Pearson residual (primary)","DIANA","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:5cdc79efdb3cae03f3fa04f038af4679a6a24a3c6b7df1aaad72e6b693b31a40",278,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","diana_dissimilarity_v1","sensitivity",3,"normalized_mutual_information_max",0.197380066237499,0.194971420484536,0.179081528697619,0.234541246428189,0.00996404397131842,5,5,"completed","All-QC Pearson residual (primary)","DIANA","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:01627c9682e672709daefa866f89117d0f881dedca653fa5ef9f6a8520a5810f",279,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"adjusted_rand_index",0.00571857972590334,0.00633704904162049,0.00221884853439216,0.00839384395438563,0.00105464593362157,5,5,"completed","All-QC Pearson residual (primary)","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:2dce7cd8d1957a189090aef22f187a1ad5e0a2e4e08de617683e99e4b570fc0c",280,"primary90_context_restriction__study","primary90_context_restriction","study","allqc_residual_exact500","H1","hclust_single_diagnostic_v1","diagnostic",3,"normalized_mutual_information_max",0.0319365566555808,0.030249241705464,0.0215068964015452,0.0451700780624297,0.00382639829765963,5,5,"completed","All-QC Pearson residual (primary)","Single linkage (diagnostic)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:60f29fc2c7a699fe5ce57e15c1fb9dd93c53120cc46f3d1c02000ce4f7400301",281,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","primary",2,"adjusted_rand_index",0.10438052851454,0.106710151315488,0.0958329537668181,0.111496630489406,0.002993569931755,5,5,"completed","Historical selected-fit data","PAM (primary)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:6de4d338ca5c57f747346b06cc835f00630fdf76e8cf7d73a9208a27bc56f48b",282,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","pam_dissimilarity_v1","primary",2,"normalized_mutual_information_max",0.161034756670422,0.160543241929889,0.152988990891656,0.170594343364287,0.00302171159566877,5,5,"completed","Historical selected-fit data","PAM (primary)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:237bb4928105c33f615042c9b98f75108b334a1c9da2df798f8229f5d2bcb75d",283,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","hclust_average_v1","sensitivity",2,"adjusted_rand_index",0.10371277331586,0.10371277331586,0.10371277331586,0.10371277331586,0,5,5,"completed","Historical selected-fit data","Average linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:7a37af8d4f3dd5792cab87eaa8b6a3c54e255782961589c4c99d28f05276f97c",284,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","hclust_average_v1","sensitivity",2,"normalized_mutual_information_max",0.166496635217342,0.166496635217342,0.166496635217342,0.166496635217342,0,5,5,"completed","Historical selected-fit data","Average linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:f08c7b97a3fa977cd29d17680e0879036ed8f5ec278ba45584599d9abbb2d6b0",285,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","hclust_complete_v1","sensitivity",2,"adjusted_rand_index",0.100673357560344,0.10371277331586,0.0885156945382792,0.10371277331586,0.00303941575551616,5,5,"completed","Historical selected-fit data","Complete linkage","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:baad0ccdf5e8715ee6f799208ac535941916acab3cf89a987dd82d4b7ab3e811",286,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","hclust_complete_v1","sensitivity",2,"normalized_mutual_information_max",0.162714602405907,0.166496635217342,0.147586471160167,0.166496635217342,0.00378203281143501,5,5,"completed","Historical selected-fit data","Complete linkage","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:a30bc6a989686ffac2ec5ca43295fef3e117490762e3df3dbd1b5bd011895e29",287,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"adjusted_rand_index",0.105436391918045,0.106710151315488,0.0958329537668181,0.111496630489406,0.00273395645916294,5,5,"completed","Historical selected-fit data","DIANA","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:bda6a97fd96169bd9bbbe760f141e3e9ad8415addd639591f6cb2b5354aea08c",288,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","diana_dissimilarity_v1","sensitivity",2,"normalized_mutual_information_max",0.163114092850843,0.164110428984958,0.156936778181321,0.167483379940704,0.00195311852188993,5,5,"completed","Historical selected-fit data","DIANA","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:1f050f95be45e4234254761b9a4c89fcdb3e3b0e309dd32f93dfaf920ba40965",289,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"adjusted_rand_index",0.0129472973887245,0.0154997452363079,0.00273750599839113,0.0154997452363079,0.00255244784758335,5,5,"completed","Historical selected-fit data","Single linkage (diagnostic)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:ba6e5ccdfbe9d18fbfa5910922cce92a30f06d80e4cc4b0344fab61be102d170",290,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H0","hclust_single_diagnostic_v1","diagnostic",2,"normalized_mutual_information_max",0.0507344806868434,0.0580413767581679,0.0215068964015454,0.0580413767581679,0.0073068960713245,5,5,"completed","Historical selected-fit data","Single linkage (diagnostic)","Normalized mutual information","Primary 90: study",FALSE,FALSE,FALSE
"mv10p_outcome_v1:3589afe53dd9035c11be37897ad68bf74b6a43b77c768d154862adff1901e5fb",291,"primary90_context_restriction__study","primary90_context_restriction","study","existing_selectedfit_data_exact500","H1","pam_dissimilarity_v1","primary",3,"adjusted_rand_index",0.147019084569322,0.139793652379976,0.108156676413255,0.199869073442185,0.0157619393485882,5,5,"completed","Historical selected-fit data","PAM (primary)","Adjusted Rand index","Primary 90: study",FALSE,FALSE,FALSE
